[2026-08-07T22:24:39.955Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit: 46496a45 - Add 3D burger scrollytelling frames and link direct ordering system to admin (23ms)
[2026-08-07T22:24:40.047Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] No active sessions found — will infer topics from diff if available
[2026-08-07T22:24:40.201Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Git diff: 301 files changed, +331 -37 (154ms)
[2026-08-07T22:24:40.367Z] WARN  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Diff exceeds 60000-char budget (98326 chars) — prepending --stat file list and truncating body
[2026-08-07T22:24:40.372Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Prompt blocks: plans=0 notes=0 references=0 (+0 track-only archived, not prompted) (AI soft-excluded 0)
[2026-08-07T22:24:40.373Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T22:24:40.373Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T22:24:40.373Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] First API attempt failed: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).. Retrying in 2000ms...
[2026-08-07T22:39:29.202Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook started (source: message) ===
[2026-08-07T22:39:29.281Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook finished ===
[2026-08-07T22:39:29.607Z] INFO  [PostCommitHook] [trace=0c67f442300abd7aad7d2c7ae4e7c0f1] Detected operation: commit
[2026-08-07T22:39:29.662Z] INFO  [PostCommitHook] [trace=0c67f442300abd7aad7d2c7ae4e7c0f1] Enqueued: type=commit hash=90d9be3f
[2026-08-07T22:39:29.662Z] INFO  [QueueWorker] [trace=0c67f442300abd7aad7d2c7ae4e7c0f1] Launching background worker
[2026-08-07T22:39:29.666Z] INFO  [QueueWorker] [trace=0c67f442300abd7aad7d2c7ae4e7c0f1] Background worker spawned (PID: 32836)
[2026-08-07T22:39:29.787Z] INFO  [QueueWorker] [trace=0c67f442300abd7aad7d2c7ae4e7c0f1] === Queue worker started === node=24.18.0 kind=vscode-plugin source=antigravity-ide pkgVer=0.99.10 cliVer=0.99.10 dist=c:\Users\narut\.antigravity-ide\extensions\jolli.jollimemory-vscode-0.99.10-universal\dist
[2026-08-07T22:39:29.791Z] WARN  [LockPrimitives] [trace=0c67f442300abd7aad7d2c7ae4e7c0f1] Removing orphaned lock C:\Users\narut\.jolli\jollimemory\locks\vault-b0d8e0f4dd4d7c36ac8e54006cb985b1f6a38ecf7d0e6a003e30948555446330.lock (PID 4384 no longer running)
